date,open,high,low,close,volume
2025-01-01,6.311579909948454,6.3679456872471505,6.300959243909274,6.328499684426156,197716775
2025-01-02,6.403888251474256,6.442083541058105,6.332725757724987,6.384373408547124,188102046
2025-01-03,6.363360386173071,6.396406401054081,6.32617955765752,6.369991715956308,40063229
2025-01-06,6.374277823652216,6.399999109207053,6.33381471612126,6.373918326886066,143144616
2025-01-07,6.334761103377552,6.389711359285087,6.310070537514096,6.346314541791703,7024676
2025-01-08,6.361513678724416,6.397293444022261,6.3167711450863955,6.364816388524668,151873468
2025-01-09,6.328888167123142,6.340870231188194,6.251830597177889,6.293008235511099,97922625
2025-01-10,6.349612694403207,6.38051064974217,6.312812791806758,6.358845711717099,194752129
2025-01-13,6.39311882900686,6.429371317512203,6.3616618463659815,6.374650246185251,153200422
2025-01-14,6.392905662048926,6.406667628646814,6.375811744767063,6.393261197916742,191701680
2025-01-15,6.335712239781373,6.343349445773524,6.281715008067395,6.327108151391729,45069281
2025-01-16,6.385171841767831,6.423779227792854,6.353714041518557,6.369317587947218,47029609
2025-01-17,6.308601371760093,6.356714757983878,6.304320400022261,6.305167988567118,29976147
2025-01-20,6.25079442977462,6.299375775910538,6.235842868443501,6.255194423060901,73092995
2025-01-21,6.261817099897835,6.305992262849468,6.20747569199845,6.264148502943873,194424812
2025-01-22,6.45303661869802,6.4833369812875405,6.437582305786223,6.455004471759321,9878154
2025-01-23,6.494866860452369,6.5007985559196175,6.438495686681977,6.470739149349315,138621372
2025-01-24,6.255111525851763,6.295127791208786,6.241644669663312,6.273733545198694,103619950
2025-01-27,6.205691695259409,6.24007671216576,6.1666561776081155,6.2277469741663465,187321412
2025-01-28,6.25980359036963,6.330844547886306,6.224683603504341,6.281210620933902,29717528
2025-01-29,6.187458130514418,6.208139711741494,6.184528033584008,6.198540270494537,153133680
2025-01-30,6.271484021030042,6.286535348879154,6.2326284945025865,6.262715179201497,120077924
2025-01-31,6.286589691942672,6.331701361582516,6.270453961329397,6.277030787261799,150946824
2025-02-03,6.346366905198296,6.3594492472632345,6.331530390176019,6.354087154658663,60536017
2025-02-04,6.313529830453169,6.316615903006805,6.288492276252569,6.313889615174393,87333970
2025-02-05,6.254047879837129,6.298153027456848,6.194380524728956,6.268041893056915,95247373
2025-02-06,6.299996749345544,6.348026996217962,6.268788219858059,6.312919956669268,140163152
2025-02-07,6.3220719804757834,6.346000375633241,6.304021426974734,6.314748553909567,101687803
2025-02-10,6.325219545098186,6.349778795469102,6.292752304957999,6.311993594931729,39193500
2025-02-11,6.42709711333843,6.483444323251017,6.383569017621547,6.433232085659171,120954729
2025-02-12,6.503513027648781,6.541941995650931,6.471039998837412,6.482315659406526,183019792
2025-02-13,6.3422117727219485,6.377116197389522,6.283835705062314,6.329987233660807,154911930
2025-02-14,6.413441813351199,6.454019271552391,6.377549103345613,6.3930897209818465,159658119
2025-02-17,6.445260353470121,6.469122857826878,6.437177722847623,6.4491419381144715,95036288
2025-02-18,6.563193134904017,6.632234625347372,6.526757702816544,6.543292544955488,35351724
2025-02-19,6.500206311405647,6.519203778977722,6.466500562980942,6.4719943361629495,158015092
2025-02-20,6.4943169281236335,6.55410616681511,6.477965985437107,6.499679391544043,73269539
2025-02-21,6.5088484370840884,6.554519882227199,6.4844246743551075,6.510855981895452,94804422
2025-02-24,6.4263062804133835,6.469059930163904,6.401898485626503,6.438510070657166,9036589
2025-02-25,6.499198820856606,6.541726272372278,6.468201637190212,6.514105897468353,189289156
2025-02-26,6.482981825877098,6.520658366343203,6.458751179223017,6.497699783086057,135108439
2025-02-27,6.579355011990869,6.638225663944485,6.507062642294063,6.590050217106788,141944155
2025-02-28,6.537398886618849,6.562766652261496,6.504372417647564,6.533808715815526,93659005
2025-03-03,6.411894080000226,6.433437491073474,6.411064454204805,6.421773330175905,63411498
2025-03-04,6.4086491203902805,6.4516251923457135,6.401419973865846,6.405521143578529,107713572
2025-03-05,6.42918521331219,6.4854682210811605,6.400072539773016,6.425781539145628,171900755
2025-03-06,6.381026421275325,6.398410364456818,6.363837721843725,6.3870318202015826,58141506
2025-03-07,6.153814479074705,6.222724601404242,6.151878733293656,6.154585489904529,195523097
2025-03-10,6.178728100530547,6.190762330839684,6.155104007033903,6.18525864991707,124456654
2025-03-11,6.21187521719426,6.222694236060201,6.187851862508982,6.215738171334473,7691207
2025-03-12,6.259213075890669,6.271018627723643,6.204212862341648,6.269355174439408,41804492
2025-03-13,6.244162372803382,6.269154927158953,6.235297526421815,6.243112222769831,29784815
2025-03-14,6.205429431132133,6.213890997423196,6.188384254670559,6.212891683958835,22151560
2025-03-17,6.307890122138553,6.325956114094862,6.2525204140826025,6.322635340772299,146239710
2025-03-18,6.212874487222332,6.224892360099797,6.174570257934561,6.205509430090657,186683048
2025-03-19,6.197230816737506,6.224593865335656,6.181826980871676,6.189465622086718,67694433
2025-03-20,6.21617725647919,6.245421640306619,6.190876476675816,6.202386887638219,99417544
2025-03-21,6.237044518703818,6.298120460973482,6.234814627252778,6.249849176880756,148422781
2025-03-24,6.258930373821414,6.3129111230737,6.232443720336893,6.264956350990502,180968882
2025-03-25,6.200879342007479,6.244743332769034,6.1540565651727634,6.198022110773124,174161228
2025-03-26,6.280907253542319,6.307434470243178,6.225053005572358,6.287220123975382,5226884
2025-03-27,6.296934966398861,6.306528632285354,6.286867152464227,6.289753175472718,75526796
2025-03-28,6.172388132564762,6.182201879072489,6.125504812679065,6.166247377841184,12339096
2025-03-31,6.189996562234217,6.2336557817863625,6.156283932424322,6.184068571536808,87713087
2025-04-01,6.239851443701733,6.2806055571517785,6.201690448943616,6.221688254739179,129475438
2025-04-02,6.378648259263974,6.392361629763483,6.352936262707109,6.370442147780874,143724099
2025-04-03,6.406081108870184,6.408145204281607,6.39282090124162,6.404110037646698,72187427
2025-04-04,6.290215238835674,6.298053477509876,6.253014931783567,6.29265094135951,136760649
2025-04-07,6.1842516182414,6.213769011191568,6.183983038219148,6.185784011481314,191746232
2025-04-08,6.268198050891885,6.310021378685205,6.257194777337208,6.281567867505154,111167933
2025-04-09,6.201462939281712,6.26779868015747,6.1688807388634705,6.223440523943722,84558789
2025-04-10,6.115747899019598,6.131948127639234,6.101221677216992,6.110080724265979,137230810
2025-04-11,6.200899182711683,6.221163051013465,6.185528283933528,6.185760980951313,73481271
2025-04-14,6.148735852875922,6.198180930712547,6.101661205109908,6.152798113830811,167231613
2025-04-15,6.244817111035441,6.2596503295995785,6.197877904809928,6.225057605903499,101278963
2025-04-16,6.156918635462909,6.189594986840862,6.144522320734088,6.1590929484267125,125442031
2025-04-17,6.245859856074013,6.289155809977479,6.218515553683165,6.270361569566145,28990957
2025-04-18,6.350002556666539,6.3889806461491405,6.300278564894422,6.338362164012593,39623456
2025-04-21,6.279777619705247,6.320612687227406,6.233468632534154,6.2858030426250995,169082249
2025-04-22,6.175383101476724,6.187184697448553,6.158864846151981,6.162948998396272,39916702
2025-04-23,6.319581965407558,6.351470216169968,6.313733283861331,6.335770206549041,12913614
2025-04-24,6.327405914679632,6.345792889790086,6.2853688869486435,6.3221958668818266,28352262
2025-04-25,6.25670008372061,6.305899554044891,6.219652675272877,6.266732634911057,9533027
2025-04-28,6.37593272620128,6.406022802344794,6.373162117932598,6.3733654725561735,163027149
2025-04-29,6.458005772821146,6.510932598507037,6.441425843506998,6.448119429776569,5901111
2025-04-30,6.549083676099026,6.567432898032266,6.5197256474224226,6.542091475628762,171809199
2025-05-01,6.537750961853735,6.581835061000092,6.5102343494635315,6.5368440684379685,57445901
2025-05-02,6.668446816742326,6.69216612387871,6.640734154600341,6.686882003522169,131119280
2025-05-05,6.593873174747372,6.621002804722679,6.583742245421932,6.584255629183294,63345972
2025-05-06,6.556637211020628,6.581004679009584,6.516146010958681,6.543139624283546,163772845
2025-05-07,6.562520396819148,6.591363441587724,6.550393594683374,6.576238390962986,9809073
2025-05-08,6.658964029461376,6.676572547460073,6.655627574710706,6.670918705554249,62200194
2025-05-09,6.740822421314189,6.785947617918799,6.699696481948398,6.72638011159074,184987218
2025-05-12,6.719445107237511,6.773502888315312,6.694845090285022,6.7222474987827585,6620706
2025-05-13,6.6748372350395,6.715333796625437,6.632084370465971,6.686473214087065,93126923
2025-05-14,6.786871428905685,6.810302714244842,6.773561459886706,6.7831738609587395,150675588
2025-05-15,6.839226645650731,6.876652002600705,6.807044587311569,6.847971839706086,24290600
2025-05-16,6.780892812990426,6.794734115618338,6.773923555134392,6.778709497339158,12813516
2025-05-19,6.702184696311672,6.7458801863516715,6.68090235806695,6.7077280522665115,21182143
2025-05-20,6.662002538520266,6.670489743737409,6.626087459624795,6.666369154577817,122555554
2025-05-21,6.629694396930982,6.634870634352137,6.577668328159824,6.615003831034606,32390898
2025-05-22,6.66619174281793,6.710160809259972,6.628431090438691,6.6992663514726125,105755743
2025-05-23,6.744315650682428,6.782246129002409,6.693636895009577,6.736841115299982,151097610
2025-05-26,6.797322612993215,6.818343540008744,6.766429202984013,6.784493803100644,77656495
2025-05-27,6.794214038462802,6.857650081514994,6.756932988110082,6.802676488302905,29275941
2025-05-28,6.837552898121228,6.881381128572158,6.759192689572355,6.8247528645443065,163347799
2025-05-29,6.68495341372293,6.708494629964884,6.66758188006997,6.697800115394475,64798818
2025-05-30,6.755248189549607,6.804088010469315,6.700256456347064,6.764176680167351,158738066
2025-06-02,6.710589398141997,6.739662555063694,6.66610209017978,6.721009207817141,151262183
2025-06-03,6.733676202081251,6.770169639605473,6.699375377952042,6.720889143731505,176307957
2025-06-04,6.661950436022762,6.729105503740968,6.638957556853095,6.685281368540278,15736236
2025-06-05,6.721500496628038,6.770864162863599,6.670346270220147,6.6995240849408235,45952235
