ticker,date,close,trend_score,momentum_score,mean_reversion_score,breakout_score,relative_strength,rsi,adx,atr,macro_score,signal_score,action,trend_contrib,momentum_contrib,mean_reversion_contrib,breakout_contrib,relative_strength_contrib,macro_contrib,volatility_penalty,overbought_penalty,oversold_bonus,trend_strength_bonus,raw_total
510300,2025-01-01,3.0187817095084046,0.0,0.0,-0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.5,HOLD,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510300,2025-01-02,3.0146786670998145,0.0,0.0,-0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.55,HOLD,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
510300,2025-01-03,3.0390139445247915,0.0,0.0,-0.0,0.0,0.0,31.329682756667523,20.0,0.0,0.0,0.55,HOLD,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
510300,2025-01-06,3.0954677563667676,0.0,0.0,-0.02540297849851858,0.0,0.0,61.4796901234551,20.0,0.0,0.0,0.47995284233958935,HOLD,0.0,0.0,-0.020047157660410674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020047157660410674
510300,2025-01-07,3.087698626035671,0.0,0.0,-0.024221473330722665,0.0,0.0,57.72360331160799,20.0,0.0,0.0,0.4808617550035764,HOLD,0.0,0.0,-0.019138244996423595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019138244996423595
510300,2025-01-08,3.079949603300168,0.0,0.0060787330464240116,-0.013470046377749512,0.0,0.0,54.1688245676348,20.0,0.0,0.0,0.4999556261523513,HOLD,0.0,0.01069014457832198,-0.010734518425970715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.437384764873625e-05
510300,2025-01-09,3.1392403387969408,0.0,0.012395517279155709,-0.014140862020010303,0.0,0.0,69.59666060759395,20.0,0.0,0.0,0.5104802042072234,HOLD,0.0,0.021744880808222282,-0.011264676600998901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01048020420722338
510300,2025-01-10,3.1690920556083864,0.0,0.012840820752199788,-0.026360548560795616,0.0,0.0,74.28937215500862,20.0,0.0,0.0,0.50173939682574,HOLD,0.0,0.022520681844003784,-0.020781285018263766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017393968257400187
510300,2025-01-13,3.1521890926637317,0.0,0.005497198558792848,-0.023454763443583326,0.0,0.0,67.8987577962647,20.0,0.0,0.0,0.4911221809719424,HOLD,0.0,0.00966883699892694,-0.018546656026984545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008877819028057605
510300,2025-01-14,3.173657771609613,0.0,0.008351768354184164,-0.01096361829558501,0.0,0.0,71.27826766372661,20.0,0.0,0.0,0.5059288058293072,HOLD,0.0,0.014677278373205857,-0.00874847254389865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005928805829307207
510300,2025-01-15,3.1569611189935483,0.0,0.007501244398044248,0.0038278902606725396,0.0,0.0,65.50263669912422,20.0,0.0,0.0,0.5162477203636273,HOLD,0.0,0.013186365050045718,0.003061355313581559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016247720363627278
510300,2025-01-16,3.140264718641489,0.0,9.789436940090823e-05,0.003782886645345873,0.0,0.0,60.24554715187364,20.0,0.0,0.0,0.5031976798228851,HOLD,0.0,0.0001722940549211323,0.003025385767963976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031976798228851083
510300,2025-01-17,3.1503247050727756,0.0,-0.0017765988055535864,0.007352105430385891,0.0,0.0,62.213361314605734,20.0,0.0,0.0,0.5027483079364531,HOLD,0.0,-0.0031266033724261246,0.005874911308879228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002748307936453103
510300,2025-01-20,3.0789403542146196,0.0,-0.006971225674841785,0.024713882065105053,0.0,0.0,45.13911208658324,20.0,0.04525919437943852,0.0,0.5072608030230628,HOLD,0.0,-0.0122566526505657,0.019517455673628493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007260803023062793
510300,2025-01-21,3.0161330068541385,0.0,-0.014890524696578844,0.03952905977972809,0.0,0.0,35.823386124563754,20.0,0.04886315881683832,0.0,0.5045255772129856,HOLD,0.0,-0.026084057446740628,0.030609634659726267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525577212985639
510300,2025-01-22,2.996686639040761,0.0,-0.015230578449811571,0.04876896206432957,0.0,0.0,33.51695258312496,20.0,0.048904352899575336,0.0,0.5604751526250307,HOLD,0.0,-0.02667394705466126,0.03714909967969196,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0604751526250307
510300,2025-01-23,2.961163995201543,0.0,-0.017110091615215196,0.038252237933696254,0.0,0.0,29.749056038721974,20.0,0.04933491662985645,0.0,0.5497539251167203,HOLD,0.0,-0.029927086319582925,0.02968101143630321,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04975392511672029
510300,2025-01-24,2.9732187990425345,0.0,-0.016865490634510625,0.014228221273425934,0.0,0.0,32.52135675036524,20.0,0.04609789364287125,0.0,0.5318292288509067,HOLD,0.0,-0.02950444288809488,0.011333671739001502,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.031829228850906624
510300,2025-01-27,2.9417137136663727,0.0,-0.013370831334267684,0.018344569184579607,0.0,0.0,29.27032700578927,20.0,0.04683331889451038,0.0,0.5411278767468454,HOLD,0.0,-0.023443319515902963,0.014571196262748285,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04112787674684532
510300,2025-01-28,2.892741109787514,0.0,-0.0122731885616003,0.023106753129818358,0.0,0.0,25.0742995936929,20.0,0.04853523928341032,0.0,0.5467460211801473,SELL,0.0,-0.02153166505093705,0.018277686231084275,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04674602118014723
510300,2025-01-29,2.9444858414768773,0.0,-0.015070335127214075,0.009663923009941344,0.0,-2.01427649540405,35.58216483936151,20.0,0.04767790452901328,0.0,0.4227280711439641,SELL,0.0,-0.026396021689814374,0.007715772011310628,0.0,-0.05859167917753214,0.0,0.0,0.0,0.0,0.0,-0.07727192885603588
